adata_index_name,scarf_cluster_result,new_column
D30-8_24,9,D30-8_24
D30-8_33,-1,D30-8_33
D30-8_36,9,D30-8_36
D30-8_37,-1,D30-8_37
D30-8_63,-1,D30-8_63
D30-8_65,-1,D30-8_65
D30-8_69,-1,D30-8_69
D30-8_81,-1,D30-8_81
D30-8_84,-1,D30-8_84
D31-1_5,-1,D31-1_5
D31-1_7,-1,D31-1_7
D31-1_9,-1,D31-1_9
D31-1_11,9,D31-1_11
D31-1_19,-1,D31-1_19
D31-1_21,-1,D31-1_21
D31-1_22,-1,D31-1_22
D31-1_25,9,D31-1_25
D31-1_27,9,D31-1_27
D31-1_44,-1,D31-1_44
D31-1_45,-1,D31-1_45
D31-1_48,-1,D31-1_48
D31-1_51,-1,D31-1_51
D31-1_58,-1,D31-1_58
D31-1_70,-1,D31-1_70
D31-1_88,-1,D31-1_88
D31-2_6,-1,D31-2_6
D31-2_15,-1,D31-2_15
D31-2_18,-1,D31-2_18
D31-2_26,-1,D31-2_26
D31-2_30,-1,D31-2_30
D31-2_38,-1,D31-2_38
D31-2_53,-1,D31-2_53
D31-2_61,-1,D31-2_61
D31-2_69,-1,D31-2_69
D31-2_75,-1,D31-2_75
D31-2_83,-1,D31-2_83
D31-2_86,-1,D31-2_86
D31-2_87,-1,D31-2_87
D31-3_1,-1,D31-3_1
D31-3_14,-1,D31-3_14
D31-3_23,-1,D31-3_23
D31-3_25,-1,D31-3_25
D31-3_26,-1,D31-3_26
D31-3_36,-1,D31-3_36
D31-3_40,-1,D31-3_40
D31-3_47,-1,D31-3_47
D31-3_48,-1,D31-3_48
D31-3_53,-1,D31-3_53
D31-3_60,-1,D31-3_60
D31-3_63,-1,D31-3_63
D31-3_64,-1,D31-3_64
D31-3_69,-1,D31-3_69
D31-3_73,-1,D31-3_73
D31-3_78,-1,D31-3_78
D31-3_86,-1,D31-3_86
D31-3_89,-1,D31-3_89
D31-4_9,9,D31-4_9
D31-4_13,-1,D31-4_13
D31-4_14,9,D31-4_14
D31-4_36,-1,D31-4_36
D31-4_41,-1,D31-4_41
D31-4_43,-1,D31-4_43
D31-4_48,-1,D31-4_48
D31-4_55,-1,D31-4_55
D31-4_70,-1,D31-4_70
D31-4_72,-1,D31-4_72
D31-4_79,-1,D31-4_79
D31-4_90,-1,D31-4_90
D31-4_91,9,D31-4_91
D31-4_93,-1,D31-4_93
D31-5_1,-1,D31-5_1
D31-5_4,9,D31-5_4
D31-5_16,-1,D31-5_16
D31-5_34,-1,D31-5_34
D31-5_39,-1,D31-5_39
D31-5_45,-1,D31-5_45
D31-5_48,-1,D31-5_48
D31-5_57,-1,D31-5_57
D31-5_60,-1,D31-5_60
D31-5_69,-1,D31-5_69
D31-5_70,-1,D31-5_70
D31-5_75,-1,D31-5_75
D31-5_89,-1,D31-5_89
D31-5_92,-1,D31-5_92
D31-6_9,-1,D31-6_9
D31-6_11,-1,D31-6_11
D31-6_13,-1,D31-6_13
D31-6_21,-1,D31-6_21
D31-6_24,-1,D31-6_24
D31-6_29,-1,D31-6_29
D31-6_33,9,D31-6_33
D31-6_39,-1,D31-6_39
D31-6_40,9,D31-6_40
D31-6_43,-1,D31-6_43
D31-6_52,-1,D31-6_52
D31-6_53,-1,D31-6_53
D31-6_61,-1,D31-6_61
D31-6_62,-1,D31-6_62
D31-6_66,-1,D31-6_66
D31-6_69,-1,D31-6_69
D31-6_75,-1,D31-6_75
D31-6_81,-1,D31-6_81
D31-6_86,-1,D31-6_86
D31-7_9,9,D31-7_9
D31-7_11,-1,D31-7_11
D31-7_21,-1,D31-7_21
D31-7_38,-1,D31-7_38
D31-7_58,-1,D31-7_58
D31-7_63,-1,D31-7_63
D31-7_70,-1,D31-7_70
D31-7_77,-1,D31-7_77
D31-8_4,-1,D31-8_4
D31-8_7,-1,D31-8_7
D31-8_11,-1,D31-8_11
D31-8_27,-1,D31-8_27
D31-8_40,-1,D31-8_40
D31-8_53,-1,D31-8_53
D31-8_63,-1,D31-8_63
D31-8_81,9,D31-8_81
D31-8_89,-1,D31-8_89
D31-8_91,-1,D31-8_91
10th_C42_S109,-1,10th_C42_S109
10th_C63_S82,-1,10th_C63_S82
10th_C86_S78,-1,10th_C86_S78
10th_C87_S71,-1,10th_C87_S71
11th-C64_S72,-1,11th-C64_S72
12th-C53_S168,-1,12th-C53_S168
13th_C27_S151,-1,13th_C27_S151
4th-C27_S51,-1,4th-C27_S51
4th-C95_S95,-1,4th-C95_S95
5th-C10_S92,-1,5th-C10_S92
5th-C19_S104,-1,5th-C19_S104
5th-C40_S112,-1,5th-C40_S112
5th-C42_S114,-1,5th-C42_S114
5th-C45_S123,-1,5th-C45_S123
5th-C50_S90,-1,5th-C50_S90
5th-C54_S89,-1,5th-C54_S89
5th-C56_S95,-1,5th-C56_S95
5th-C58_S93,-1,5th-C58_S93
5th-C73_S111,-1,5th-C73_S111
5th-C81_S115,-1,5th-C81_S115
5th-C88_S117,-1,5th-C88_S117
AZ_B8,-1,AZ_B8
AZ_A7,-1,AZ_A7
AZ_H10,-1,AZ_H10
AZ_F6,-1,AZ_F6
HP1502401_A14,-1,HP1502401_A14
HP1502401_I14,-1,HP1502401_I14
HP1502401_F13,-1,HP1502401_F13
HP1502401_G18,-1,HP1502401_G18
HP1502401_N2,-1,HP1502401_N2
HP1502401_O14,-1,HP1502401_O14
HP1502401_B17,-1,HP1502401_B17
HP1502401_M8,-1,HP1502401_M8
HP1502401_K10,-1,HP1502401_K10
HP1502401_D10,-1,HP1502401_D10
HP1502401_D11,-1,HP1502401_D11
HP1502401_A22,-1,HP1502401_A22
HP1502401_K12,-1,HP1502401_K12
HP1502401_D2,-1,HP1502401_D2
HP1502401_E23,-1,HP1502401_E23
HP1502401_E24,-1,HP1502401_E24
HP1502401_E2,-1,HP1502401_E2
HP1502401_C1,-1,HP1502401_C1
HP1502401_J2,-1,HP1502401_J2
HP1502401_M22,-1,HP1502401_M22
HP1502401_E20,-1,HP1502401_E20
HP1504101T2D_L14,-1,HP1504101T2D_L14
HP1504101T2D_K19,-1,HP1504101T2D_K19
HP1504101T2D_I6,-1,HP1504101T2D_I6
HP1504101T2D_A10,-1,HP1504101T2D_A10
HP1504101T2D_C11,-1,HP1504101T2D_C11
HP1504101T2D_K10,-1,HP1504101T2D_K10
HP1504101T2D_J16,-1,HP1504101T2D_J16
HP1504101T2D_F1,-1,HP1504101T2D_F1
HP1504901_F23,-1,HP1504901_F23
HP1504901_D13,-1,HP1504901_D13
HP1504901_O4,-1,HP1504901_O4
HP1504901_H16,-1,HP1504901_H16
HP1506401_K2,-1,HP1506401_K2
HP1506401_M1,-1,HP1506401_M1
HP1506401_D14,-1,HP1506401_D14
HP1506401_A9,-1,HP1506401_A9
HP1506401_J9,-1,HP1506401_J9
HP1506401_N1,-1,HP1506401_N1
HP1506401_G14,-1,HP1506401_G14
HP1506401_O16,-1,HP1506401_O16
HP1506401_D3,-1,HP1506401_D3
HP1506401_E23,-1,HP1506401_E23
HP1506401_N9,-1,HP1506401_N9
HP1506401_L19,-1,HP1506401_L19
HP1506401_H15,-1,HP1506401_H15
HP1506401_H16,-1,HP1506401_H16
HP1506401_C24,-1,HP1506401_C24
HP1506401_N21,-1,HP1506401_N21
HP1506401_J2,-1,HP1506401_J2
HP1506401_B1,-1,HP1506401_B1
HP1506401_I15,-1,HP1506401_I15
HP1506401_M3,4,HP1506401_M3
HP1506401_D24,-1,HP1506401_D24
HP1506401_J24,-1,HP1506401_J24
HP1506401_J6,-1,HP1506401_J6
HP1506401_N5,-1,HP1506401_N5
HP1506401_E20,-1,HP1506401_E20
HP1506401_F16,-1,HP1506401_F16
HP1506401_M18,-1,HP1506401_M18
HP1506401_I13,-1,HP1506401_I13
HP1506401_L18,-1,HP1506401_L18
HP1506401_H18,-1,HP1506401_H18
HP1506401_F2,-1,HP1506401_F2
HP1506401_M4,-1,HP1506401_M4
HP1506401_J3,-1,HP1506401_J3
HP1506401_L22,-1,HP1506401_L22
HP1506401_N24,-1,HP1506401_N24
HP1506401_M19,-1,HP1506401_M19
HP1506401_J23,-1,HP1506401_J23
HP1506401_D23,-1,HP1506401_D23
HP1506401_B5,-1,HP1506401_B5
HP1506401_K6,-1,HP1506401_K6
HP1506401_O21,-1,HP1506401_O21
HP1506401_L9,-1,HP1506401_L9
HP1506401_E18,-1,HP1506401_E18
HP1506401_G4,-1,HP1506401_G4
HP1506401_D12,-1,HP1506401_D12
HP1506401_B14,-1,HP1506401_B14
HP1506401_P17,-1,HP1506401_P17
HP1506401_B16,-1,HP1506401_B16
HP1506401_I6,-1,HP1506401_I6
HP1506401_K15,-1,HP1506401_K15
HP1506401_C13,-1,HP1506401_C13
HP1506401_O7,-1,HP1506401_O7
HP1506401_K14,-1,HP1506401_K14
HP1506401_M17,-1,HP1506401_M17
HP1506401_J14,-1,HP1506401_J14
HP1506401_N15,-1,HP1506401_N15
HP1506401_O18,-1,HP1506401_O18
HP1506401_G15,-1,HP1506401_G15
HP1506401_F5,-1,HP1506401_F5
HP1506401_L3,-1,HP1506401_L3
HP1506401_A7,-1,HP1506401_A7
HP1506401_M8,-1,HP1506401_M8
HP1506401_A6,-1,HP1506401_A6
HP1506401_F3,-1,HP1506401_F3
HP1506401_E24,-1,HP1506401_E24
HP1506401_J15,-1,HP1506401_J15
HP1506401_I10,-1,HP1506401_I10
HP1506401_G16,-1,HP1506401_G16
HP1506401_P23,-1,HP1506401_P23
HP1506401_B6,-1,HP1506401_B6
HP1506401_N22,-1,HP1506401_N22
HP1506401_C7,-1,HP1506401_C7
HP1506401_C23,-1,HP1506401_C23
HP1506401_H1,-1,HP1506401_H1
HP1506401_N23,-1,HP1506401_N23
HP1506401_H3,-1,HP1506401_H3
HP1506401_L11,-1,HP1506401_L11
HP1506401_E14,-1,HP1506401_E14
HP1506401_O12,-1,HP1506401_O12
HP1506401_J11,-1,HP1506401_J11
HP1506401_P10,-1,HP1506401_P10
HP1507101_E22,-1,HP1507101_E22
HP1507101_J7,-1,HP1507101_J7
HP1507101_L17,-1,HP1507101_L17
HP1508501T2D_A23,-1,HP1508501T2D_A23
HP1508501T2D_I24,-1,HP1508501T2D_I24
HP1508501T2D_J23,-1,HP1508501T2D_J23
HP1508501T2D_N13,-1,HP1508501T2D_N13
HP1508501T2D_N24,-1,HP1508501T2D_N24
HP1508501T2D_O7,-1,HP1508501T2D_O7
HP1508501T2D_M11,-1,HP1508501T2D_M11
HP1508501T2D_G12,-1,HP1508501T2D_G12
HP1508501T2D_M7,-1,HP1508501T2D_M7
HP1508501T2D_G19,-1,HP1508501T2D_G19
HP1508501T2D_O13,-1,HP1508501T2D_O13
HP1508501T2D_M18,-1,HP1508501T2D_M18
HP1508501T2D_K6,-1,HP1508501T2D_K6
HP1508501T2D_F21,-1,HP1508501T2D_F21
HP1508501T2D_H16,-1,HP1508501T2D_H16
HP1508501T2D_G17,-1,HP1508501T2D_G17
HP1508501T2D_I10,-1,HP1508501T2D_I10
HP1508501T2D_E4,-1,HP1508501T2D_E4
HP1508501T2D_L2,-1,HP1508501T2D_L2
HP1508501T2D_D9,-1,HP1508501T2D_D9
HP1508501T2D_G18,-1,HP1508501T2D_G18
HP1508501T2D_P2,-1,HP1508501T2D_P2
HP1508501T2D_B14,-1,HP1508501T2D_B14
HP1508501T2D_D18,-1,HP1508501T2D_D18
HP1508501T2D_N21,-1,HP1508501T2D_N21
HP1508501T2D_G23,-1,HP1508501T2D_G23
HP1508501T2D_I7,-1,HP1508501T2D_I7
HP1508501T2D_O11,-1,HP1508501T2D_O11
HP1508501T2D_A11,-1,HP1508501T2D_A11
HP1509101_B16,-1,HP1509101_B16
HP1509101_F18,-1,HP1509101_F18
HP1525301T2D_H9,-1,HP1525301T2D_H9
HP1525301T2D_J5,-1,HP1525301T2D_J5
HP1525301T2D_D10,-1,HP1525301T2D_D10
HP1525301T2D_F10,-1,HP1525301T2D_F10
HP1525301T2D_J23,-1,HP1525301T2D_J23
HP1525301T2D_J16,-1,HP1525301T2D_J16
HP1525301T2D_F5,-1,HP1525301T2D_F5
HP1525301T2D_E2,-1,HP1525301T2D_E2
HP1525301T2D_C14,-1,HP1525301T2D_C14
HP1525301T2D_D6,-1,HP1525301T2D_D6
HP1525301T2D_O3,-1,HP1525301T2D_O3
HP1525301T2D_G17,-1,HP1525301T2D_G17
HP1525301T2D_C23,-1,HP1525301T2D_C23
HP1525301T2D_L5,-1,HP1525301T2D_L5
HP1525301T2D_C7,-1,HP1525301T2D_C7
HP1525301T2D_M5,-1,HP1525301T2D_M5
HP1525301T2D_N10,-1,HP1525301T2D_N10
HP1525301T2D_K8,-1,HP1525301T2D_K8
HP1525301T2D_K7,-1,HP1525301T2D_K7
HP1525301T2D_K5,-1,HP1525301T2D_K5
HP1525301T2D_F3,-1,HP1525301T2D_F3
HP1525301T2D_B12,-1,HP1525301T2D_B12
HP1526901T2D_N4,-1,HP1526901T2D_N4
HP1526901T2D_N7,-1,HP1526901T2D_N7
HP1526901T2D_D7,-1,HP1526901T2D_D7
HP1526901T2D_K17,-1,HP1526901T2D_K17
HP1526901T2D_L15,-1,HP1526901T2D_L15
HP1526901T2D_A6,-1,HP1526901T2D_A6
HP1526901T2D_I12,-1,HP1526901T2D_I12
HP1526901T2D_N5,-1,HP1526901T2D_N5
HP1526901T2D_I17,-1,HP1526901T2D_I17
HP1526901T2D_M18,-1,HP1526901T2D_M18
HP1526901T2D_E16,-1,HP1526901T2D_E16
HP1526901T2D_O19,-1,HP1526901T2D_O19
HP1526901T2D_C8,-1,HP1526901T2D_C8
HP1526901T2D_H2,-1,HP1526901T2D_H2
D101_10,3,D101_10
D101_25,3,D101_25
D101_66,-1,D101_66
D101_69,-1,D101_69
D101_81,3,D101_81
D101_84,3,D101_84
D101_95,3,D101_95
D102_68,-1,D102_68
D102_78,2,D102_78
D102_93,3,D102_93
D10631_29,4,D10631_29
D10631_61,3,D10631_61
D1713_9,3,D1713_9
D1713_21,3,D1713_21
D1713_51,-1,D1713_51
D1713_90,-1,D1713_90
D172444_4,3,D172444_4
D172444_8,3,D172444_8
D172444_9,3,D172444_9
D172444_10,3,D172444_10
D172444_12,3,D172444_12
D172444_13,3,D172444_13
D172444_14,3,D172444_14
D172444_17,3,D172444_17
D172444_22,3,D172444_22
D172444_25,3,D172444_25
D172444_26,8,D172444_26
D172444_28,3,D172444_28
D172444_29,3,D172444_29
D172444_30,3,D172444_30
D172444_31,3,D172444_31
D172444_32,3,D172444_32
D172444_33,3,D172444_33
D172444_34,3,D172444_34
D172444_35,3,D172444_35
D172444_36,3,D172444_36
D172444_37,3,D172444_37
D172444_38,3,D172444_38
D172444_41,3,D172444_41
D172444_42,3,D172444_42
D172444_43,3,D172444_43
D172444_46,3,D172444_46
D172444_49,3,D172444_49
D172444_52,3,D172444_52
D172444_53,3,D172444_53
D172444_54,3,D172444_54
D172444_56,3,D172444_56
D172444_57,3,D172444_57
D172444_58,3,D172444_58
D172444_60,3,D172444_60
D172444_62,11,D172444_62
D172444_64,3,D172444_64
D172444_66,3,D172444_66
D172444_71,3,D172444_71
D172444_72,3,D172444_72
D172444_73,3,D172444_73
D172444_75,8,D172444_75
D172444_77,3,D172444_77
D172444_78,3,D172444_78
D172444_79,3,D172444_79
D172444_81,3,D172444_81
D172444_83,3,D172444_83
D172444_85,3,D172444_85
D172444_87,3,D172444_87
D172444_88,3,D172444_88
D172444_90,3,D172444_90
D172444_91,3,D172444_91
D172444_92,3,D172444_92
D172444_93,3,D172444_93
D17All1_1,3,D17All1_1
D17All1_4,-1,D17All1_4
D17All1_8,3,D17All1_8
D17All1_10,3,D17All1_10
D17All1_27,3,D17All1_27
D17All1_30,3,D17All1_30
D17All1_42,-1,D17All1_42
D17All1_43,-1,D17All1_43
D17All1_46,3,D17All1_46
D17All1_49,3,D17All1_49
D17All1_55,-1,D17All1_55
D17All1_57,-1,D17All1_57
D17All1_58,-1,D17All1_58
D17All1_62,3,D17All1_62
D17All1_64,3,D17All1_64
D17All1_73,-1,D17All1_73
D17All1_74,-1,D17All1_74
D17All1_88,3,D17All1_88
D17All1_89,3,D17All1_89
D17All1_93,-1,D17All1_93
D17All2_1,3,D17All2_1
D17All2_6,3,D17All2_6
D17All2_9,3,D17All2_9
D17All2_11,3,D17All2_11
D17All2_15,3,D17All2_15
D17All2_16,3,D17All2_16
D17All2_17,3,D17All2_17
D17All2_24,3,D17All2_24
D17All2_27,3,D17All2_27
D17All2_32,3,D17All2_32
D17All2_37,3,D17All2_37
D17All2_39,3,D17All2_39
D17All2_40,3,D17All2_40
D17All2_43,-1,D17All2_43
D17All2_44,3,D17All2_44
D17All2_45,3,D17All2_45
D17All2_47,3,D17All2_47
D17All2_52,-1,D17All2_52
D17All2_62,-1,D17All2_62
D17All2_74,3,D17All2_74
D17All2_80,-1,D17All2_80
D17All2_84,3,D17All2_84
D17TGFB_1,3,D17TGFB_1
D17TGFB_2,-1,D17TGFB_2
D17TGFB_11,3,D17TGFB_11
D17TGFB_13,3,D17TGFB_13
D17TGFB_15,10,D17TGFB_15
D17TGFB_20,-1,D17TGFB_20
D17TGFB_35,3,D17TGFB_35
D17TGFB_40,3,D17TGFB_40
D17TGFB_42,3,D17TGFB_42
D17TGFB_48,8,D17TGFB_48
D17TGFB_52,3,D17TGFB_52
D17TGFB_53,3,D17TGFB_53
D17TGFB_63,3,D17TGFB_63
D17TGFB_65,3,D17TGFB_65
D17TGFB_69,-1,D17TGFB_69
D17TGFB_70,10,D17TGFB_70
D17TGFB_73,3,D17TGFB_73
D17TGFB_75,3,D17TGFB_75
D17TGFB_78,3,D17TGFB_78
D17TGFB_82,-1,D17TGFB_82
D17TGFB_90,3,D17TGFB_90
D17TGFB_91,3,D17TGFB_91
D17TGFB_94,3,D17TGFB_94
D17TGFB_95,3,D17TGFB_95
D3en2_58,3,D3en2_58
D3en4_22,3,D3en4_22
D3en4_47,3,D3en4_47
D3en4_71,8,D3en4_71
D3en4_91,3,D3en4_91
D71_3,3,D71_3
D71_20,3,D71_20
D71_37,3,D71_37
D71_40,3,D71_40
D71_43,3,D71_43
D71_58,-1,D71_58
D71_76,3,D71_76
D71_93,3,D71_93
D72_2,11,D72_2
D72_8,3,D72_8
D72_10,8,D72_10
D72_47,3,D72_47
D72_54,3,D72_54
D72_67,3,D72_67
D72_85,3,D72_85
D72_88,3,D72_88
D72_91,3,D72_91
D72_92,3,D72_92
D73_1,3,D73_1
D73_3,3,D73_3
D73_6,3,D73_6
D73_10,3,D73_10
D73_14,3,D73_14
D73_17,3,D73_17
D73_31,3,D73_31
D73_32,3,D73_32
D73_33,3,D73_33
D73_36,3,D73_36
D73_41,3,D73_41
D73_58,3,D73_58
D73_59,3,D73_59
D73_69,-1,D73_69
D73_79,3,D73_79
D73_81,3,D73_81
D74_8,3,D74_8
D74_29,3,D74_29
D74_32,3,D74_32
D74_41,3,D74_41
D74_42,3,D74_42
D74_52,3,D74_52
D74_55,-1,D74_55
D74_56,3,D74_56
D74_57,3,D74_57
D74_67,3,D74_67
D74_68,3,D74_68
D74_70,3,D74_70
D74_75,-1,D74_75
D74_85,-1,D74_85
D74_87,-1,D74_87
D74_88,3,D74_88
D74_95,3,D74_95
D28-1_1,-1,D28-1_1
D28-1_15,-1,D28-1_15
D28-1_17,-1,D28-1_17
D28-1_29,-1,D28-1_29
D28-1_30,-1,D28-1_30
D28-1_39,1,D28-1_39
D28-1_40,-1,D28-1_40
D28-1_41,-1,D28-1_41
D28-1_51,-1,D28-1_51
D28-1_63,-1,D28-1_63
D28-1_65,-1,D28-1_65
D28-1_75,-1,D28-1_75
D28-1_88,-1,D28-1_88
D28-2_2,-1,D28-2_2
D28-2_5,-1,D28-2_5
D28-2_28,-1,D28-2_28
D28-2_43,-1,D28-2_43
D28-2_51,-1,D28-2_51
D28-2_52,-1,D28-2_52
D28-2_65,-1,D28-2_65
D28-2_68,-1,D28-2_68
D28-2_85,-1,D28-2_85
D28-2_90,-1,D28-2_90
D28-3_3,-1,D28-3_3
D28-3_5,-1,D28-3_5
D28-3_7,-1,D28-3_7
D28-3_8,-1,D28-3_8
D28-3_13,1,D28-3_13
D28-3_15,-1,D28-3_15
D28-3_38,-1,D28-3_38
D28-3_40,-1,D28-3_40
D28-3_42,-1,D28-3_42
D28-3_50,-1,D28-3_50
D28-3_55,-1,D28-3_55
D28-3_64,-1,D28-3_64
D28-3_68,-1,D28-3_68
D28-3_69,-1,D28-3_69
D28-3_76,-1,D28-3_76
D28-3_79,-1,D28-3_79
D28-3_92,-1,D28-3_92
D28-4_13,-1,D28-4_13
D28-4_15,-1,D28-4_15
D28-4_27,-1,D28-4_27
D28-4_29,-1,D28-4_29
D28-4_30,-1,D28-4_30
D28-4_37,-1,D28-4_37
D28-4_39,-1,D28-4_39
D28-4_41,-1,D28-4_41
D28-4_56,-1,D28-4_56
D28-4_62,-1,D28-4_62
D28-4_65,-1,D28-4_65
D28-4_76,-1,D28-4_76
D28-4_87,-1,D28-4_87
D28-5_13,-1,D28-5_13
D28-5_14,-1,D28-5_14
D28-5_15,-1,D28-5_15
D28-5_40,1,D28-5_40
D28-5_41,-1,D28-5_41
D28-5_50,-1,D28-5_50
D28-5_52,-1,D28-5_52
D28-5_64,-1,D28-5_64
D28-5_65,-1,D28-5_65
D28-5_74,-1,D28-5_74
D28-5_86,-1,D28-5_86
D28-5_87,-1,D28-5_87
D28-6_13,-1,D28-6_13
D28-6_29,-1,D28-6_29
D28-6_37,-1,D28-6_37
D28-6_52,-1,D28-6_52
D28-6_65,-1,D28-6_65
D28-6_77,-1,D28-6_77
D28-6_88,1,D28-6_88
D28-7_3,-1,D28-7_3
D28-7_5,-1,D28-7_5
D28-7_7,-1,D28-7_7
D28-7_13,-1,D28-7_13
D28-7_16,-1,D28-7_16
D28-7_19,-1,D28-7_19
D28-7_49,-1,D28-7_49
D28-7_53,-1,D28-7_53
D28-7_61,-1,D28-7_61
D28-7_63,-1,D28-7_63
D28-7_65,-1,D28-7_65
D28-7_66,-1,D28-7_66
D28-7_77,-1,D28-7_77
D28-8_2,-1,D28-8_2
D28-8_5,-1,D28-8_5
D28-8_14,-1,D28-8_14
D28-8_15,-1,D28-8_15
D28-8_18,-1,D28-8_18
D28-8_25,-1,D28-8_25
D28-8_27,-1,D28-8_27
D28-8_41,-1,D28-8_41
D28-8_74,-1,D28-8_74
D28-8_86,-1,D28-8_86
D29-1_1,-1,D29-1_1
D29-1_6,1,D29-1_6
D29-1_7,1,D29-1_7
D29-1_11,-1,D29-1_11
D29-1_13,1,D29-1_13
D29-1_17,-1,D29-1_17
D29-1_18,1,D29-1_18
D29-1_19,-1,D29-1_19
D29-1_20,-1,D29-1_20
D29-1_26,1,D29-1_26
D29-1_27,-1,D29-1_27
D29-1_29,-1,D29-1_29
D29-1_32,-1,D29-1_32
D29-1_34,-1,D29-1_34
D29-1_37,-1,D29-1_37
D29-1_38,1,D29-1_38
D29-1_41,-1,D29-1_41
D29-1_44,-1,D29-1_44
D29-1_46,-1,D29-1_46
D29-1_47,-1,D29-1_47
D29-1_50,-1,D29-1_50
D29-1_51,-1,D29-1_51
D29-1_55,-1,D29-1_55
D29-1_59,-1,D29-1_59
D29-1_60,-1,D29-1_60
D29-1_62,1,D29-1_62
D29-1_69,-1,D29-1_69
D29-1_76,-1,D29-1_76
D29-1_80,-1,D29-1_80
D29-1_87,1,D29-1_87
D29-1_89,-1,D29-1_89
D29-2_3,-1,D29-2_3
D29-2_6,-1,D29-2_6
D29-2_8,-1,D29-2_8
D29-2_13,-1,D29-2_13
D29-2_15,1,D29-2_15
D29-2_22,-1,D29-2_22
D29-2_25,-1,D29-2_25
D29-2_28,-1,D29-2_28
D29-2_31,1,D29-2_31
D29-2_33,-1,D29-2_33
D29-2_35,-1,D29-2_35
D29-2_37,-1,D29-2_37
D29-2_38,-1,D29-2_38
D29-2_39,-1,D29-2_39
D29-2_41,-1,D29-2_41
D29-2_45,-1,D29-2_45
D29-2_48,-1,D29-2_48
D29-2_51,-1,D29-2_51
D29-2_52,-1,D29-2_52
D29-2_67,-1,D29-2_67
D29-2_69,-1,D29-2_69
D29-2_71,-1,D29-2_71
D29-2_74,1,D29-2_74
D29-2_75,-1,D29-2_75
D29-2_76,-1,D29-2_76
D29-2_84,-1,D29-2_84
D29-2_90,1,D29-2_90
D29-2_91,-1,D29-2_91
D29-2_93,-1,D29-2_93
D29-2_94,-1,D29-2_94
D29-3_3,1,D29-3_3
D29-3_18,1,D29-3_18
D29-3_22,1,D29-3_22
D29-3_25,1,D29-3_25
D29-3_29,-1,D29-3_29
D29-3_30,1,D29-3_30
D29-3_31,1,D29-3_31
D29-3_33,-1,D29-3_33
D29-3_34,-1,D29-3_34
D29-3_38,-1,D29-3_38
D29-3_40,1,D29-3_40
D29-3_42,-1,D29-3_42
D29-3_47,-1,D29-3_47
D29-3_49,-1,D29-3_49
D29-3_53,-1,D29-3_53
D29-3_54,-1,D29-3_54
D29-3_56,-1,D29-3_56
D29-3_60,-1,D29-3_60
D29-3_66,-1,D29-3_66
D29-3_72,1,D29-3_72
D29-3_74,-1,D29-3_74
D29-3_76,-1,D29-3_76
D29-3_77,-1,D29-3_77
D29-3_79,-1,D29-3_79
D29-3_81,-1,D29-3_81
D29-3_84,-1,D29-3_84
D29-3_92,-1,D29-3_92
D29-3_93,-1,D29-3_93
D29-4_2,-1,D29-4_2
D29-4_5,-1,D29-4_5
D29-4_8,-1,D29-4_8
D29-4_9,1,D29-4_9
D29-4_12,-1,D29-4_12
D29-4_13,1,D29-4_13
D29-4_15,1,D29-4_15
D29-4_16,1,D29-4_16
D29-4_18,-1,D29-4_18
D29-4_22,-1,D29-4_22
D29-4_25,1,D29-4_25
D29-4_26,1,D29-4_26
D29-4_28,-1,D29-4_28
D29-4_29,1,D29-4_29
D29-4_30,1,D29-4_30
D29-4_33,1,D29-4_33
D29-4_34,-1,D29-4_34
D29-4_35,1,D29-4_35
D29-4_38,-1,D29-4_38
D29-4_46,-1,D29-4_46
D29-4_49,-1,D29-4_49
D29-4_50,-1,D29-4_50
D29-4_51,-1,D29-4_51
D29-4_53,-1,D29-4_53
D29-4_55,-1,D29-4_55
D29-4_56,-1,D29-4_56
D29-4_57,-1,D29-4_57
D29-4_58,-1,D29-4_58
D29-4_60,-1,D29-4_60
D29-4_61,-1,D29-4_61
D29-4_62,-1,D29-4_62
D29-4_65,-1,D29-4_65
D29-4_66,-1,D29-4_66
D29-4_68,-1,D29-4_68
D29-4_70,-1,D29-4_70
D29-4_72,1,D29-4_72
D29-4_74,1,D29-4_74
D29-4_75,1,D29-4_75
D29-4_77,-1,D29-4_77
D29-4_80,-1,D29-4_80
D29-4_82,-1,D29-4_82
D29-4_85,1,D29-4_85
D29-4_93,-1,D29-4_93
D29-5_3,-1,D29-5_3
D29-5_5,1,D29-5_5
D29-5_7,1,D29-5_7
D29-5_8,-1,D29-5_8
D29-5_11,-1,D29-5_11
D29-5_17,-1,D29-5_17
D29-5_18,-1,D29-5_18
D29-5_19,-1,D29-5_19
D29-5_24,-1,D29-5_24
D29-5_31,1,D29-5_31
D29-5_33,-1,D29-5_33
D29-5_35,-1,D29-5_35
D29-5_39,-1,D29-5_39
D29-5_43,-1,D29-5_43
D29-5_44,1,D29-5_44
D29-5_46,-1,D29-5_46
D29-5_49,-1,D29-5_49
D29-5_54,-1,D29-5_54
D29-5_56,-1,D29-5_56
D29-5_57,-1,D29-5_57
D29-5_59,-1,D29-5_59
D29-5_65,-1,D29-5_65
D29-5_67,1,D29-5_67
D29-5_68,-1,D29-5_68
D29-5_71,-1,D29-5_71
D29-5_75,-1,D29-5_75
D29-5_82,-1,D29-5_82
D29-5_87,-1,D29-5_87
