adata_index_name,scarf_cluster_result,new_column
3625,1,3625
3626,1,3626
3627,1,3627
3628,1,3628
3629,1,3629
3630,1,3630
3631,1,3631
3632,1,3632
3633,1,3633
3634,1,3634
3635,1,3635
3636,1,3636
3637,1,3637
3638,1,3638
3639,1,3639
3640,1,3640
3641,1,3641
3642,1,3642
3643,1,3643
3644,1,3644
3645,1,3645
3646,1,3646
3647,1,3647
3648,1,3648
3649,1,3649
3650,1,3650
3651,1,3651
3652,1,3652
3653,1,3653
3654,1,3654
3655,1,3655
3656,1,3656
3657,1,3657
3658,1,3658
3659,1,3659
3660,1,3660
3661,1,3661
3662,1,3662
3663,1,3663
3664,1,3664
3665,1,3665
3666,1,3666
3667,1,3667
3668,1,3668
3669,1,3669
3670,1,3670
3671,1,3671
3672,1,3672
3673,1,3673
3674,1,3674
3675,1,3675
3676,1,3676
3677,1,3677
3678,1,3678
3679,1,3679
3680,1,3680
3681,1,3681
3682,1,3682
3683,1,3683
3684,1,3684
3685,1,3685
3686,1,3686
3687,1,3687
3688,1,3688
3689,1,3689
3690,1,3690
3691,1,3691
3692,1,3692
3693,1,3693
3694,1,3694
3695,1,3695
3696,-1,3696
3697,-1,3697
3698,1,3698
3699,1,3699
3700,1,3700
3701,1,3701
3702,1,3702
3703,1,3703
3704,-1,3704
3705,-1,3705
3706,1,3706
3707,1,3707
3708,1,3708
3709,-1,3709
3710,1,3710
3711,1,3711
3712,1,3712
3713,1,3713
3714,1,3714
3715,1,3715
3716,-1,3716
3717,1,3717
3718,1,3718
3719,1,3719
3720,1,3720
3721,1,3721
3722,1,3722
3723,1,3723
3724,1,3724
3725,1,3725
3726,1,3726
3727,1,3727
3728,1,3728
3729,1,3729
3730,1,3730
3731,1,3731
3732,-1,3732
3733,1,3733
3734,1,3734
3735,1,3735
3736,1,3736
3737,1,3737
3738,1,3738
3739,1,3739
3740,1,3740
3741,1,3741
3742,1,3742
3743,1,3743
3744,1,3744
3745,1,3745
3746,1,3746
3747,1,3747
3748,1,3748
3749,1,3749
3750,1,3750
3751,1,3751
3752,1,3752
3753,1,3753
3754,1,3754
3755,1,3755
3756,1,3756
3757,1,3757
3758,-1,3758
3759,1,3759
3760,1,3760
3761,1,3761
3762,1,3762
3763,1,3763
3764,1,3764
3765,1,3765
3766,1,3766
3767,1,3767
3768,1,3768
3769,1,3769
3770,1,3770
3771,1,3771
3772,-1,3772
3773,1,3773
3774,1,3774
3775,-1,3775
3776,-1,3776
3777,1,3777
3778,1,3778
3779,1,3779
3780,1,3780
3781,1,3781
3782,1,3782
3783,-1,3783
3784,1,3784
3785,1,3785
3786,1,3786
3787,1,3787
3788,1,3788
3789,1,3789
3790,1,3790
3791,-1,3791
3792,1,3792
3793,1,3793
3794,1,3794
3795,1,3795
3796,1,3796
3797,1,3797
3798,1,3798
3799,1,3799
3800,1,3800
3801,-1,3801
3802,1,3802
3803,1,3803
3804,1,3804
3805,1,3805
3806,1,3806
3807,1,3807
3808,1,3808
3809,1,3809
3810,1,3810
3811,1,3811
3812,1,3812
3813,-1,3813
3814,1,3814
3815,1,3815
3816,-1,3816
3817,1,3817
3818,1,3818
3819,1,3819
3820,-1,3820
3821,1,3821
3822,1,3822
3823,1,3823
3824,-1,3824
3825,1,3825
3826,1,3826
3827,1,3827
3828,1,3828
3829,1,3829
3830,1,3830
3831,1,3831
3832,1,3832
3833,1,3833
3834,1,3834
3835,1,3835
3836,1,3836
3837,1,3837
3838,1,3838
3839,1,3839
3840,1,3840
3841,1,3841
3842,1,3842
3843,1,3843
3844,1,3844
3845,1,3845
3846,1,3846
3847,1,3847
3848,1,3848
3849,1,3849
3850,1,3850
3851,1,3851
3852,1,3852
3853,1,3853
3854,1,3854
3855,1,3855
3856,1,3856
3857,1,3857
3858,1,3858
3859,1,3859
3860,1,3860
3861,1,3861
3862,1,3862
3863,1,3863
3864,1,3864
3865,1,3865
3866,1,3866
3867,1,3867
3868,1,3868
3869,1,3869
3870,1,3870
3871,1,3871
3872,1,3872
3873,1,3873
3874,-1,3874
3875,-1,3875
3876,-1,3876
3877,-1,3877
3878,1,3878
3879,1,3879
3880,1,3880
3881,1,3881
3882,1,3882
3883,-1,3883
3884,-1,3884
3885,1,3885
3886,1,3886
3887,1,3887
3888,1,3888
3889,1,3889
3890,1,3890
3891,1,3891
3892,1,3892
3893,1,3893
3894,1,3894
3895,1,3895
3896,1,3896
3897,1,3897
3898,1,3898
3899,-1,3899
3900,-1,3900
3901,1,3901
3902,1,3902
3903,-1,3903
3904,1,3904
3905,1,3905
3906,1,3906
3907,-1,3907
3908,1,3908
3909,-1,3909
3910,1,3910
3911,1,3911
3912,-1,3912
3913,-1,3913
3914,1,3914
3915,1,3915
3916,1,3916
3917,1,3917
3918,1,3918
3919,1,3919
3920,1,3920
3921,1,3921
3922,1,3922
3923,1,3923
3924,1,3924
3925,1,3925
3926,1,3926
3927,1,3927
3928,1,3928
3929,-1,3929
3930,1,3930
3931,1,3931
3932,1,3932
3933,1,3933
3934,1,3934
3935,1,3935
3936,-1,3936
3937,1,3937
3938,1,3938
3939,1,3939
3940,1,3940
3941,1,3941
3942,1,3942
3943,1,3943
3944,-1,3944
3945,1,3945
3946,1,3946
3947,-1,3947
3948,1,3948
3949,1,3949
3950,1,3950
3951,1,3951
3952,1,3952
3953,1,3953
3954,-1,3954
3955,-1,3955
3956,1,3956
3957,1,3957
3958,-1,3958
3959,1,3959
3960,-1,3960
3961,1,3961
3962,1,3962
3963,1,3963
3964,-1,3964
3965,-1,3965
3966,1,3966
3967,1,3967
3968,1,3968
3969,1,3969
3970,1,3970
3971,1,3971
3972,1,3972
3973,1,3973
3974,1,3974
3975,1,3975
3976,1,3976
3977,1,3977
3978,1,3978
3979,1,3979
3980,1,3980
3981,1,3981
3982,1,3982
3983,1,3983
3984,1,3984
3985,1,3985
3986,1,3986
3987,1,3987
3988,1,3988
3989,1,3989
3990,1,3990
3991,1,3991
3992,1,3992
3993,1,3993
3994,1,3994
3995,1,3995
3996,1,3996
3997,1,3997
3998,1,3998
3999,1,3999
4000,1,4000
4001,1,4001
4002,1,4002
4003,1,4003
4004,1,4004
4005,-1,4005
4006,1,4006
4007,1,4007
4008,1,4008
4009,1,4009
4010,1,4010
4011,1,4011
4012,1,4012
4013,1,4013
4014,1,4014
4015,1,4015
4016,1,4016
4017,1,4017
4018,1,4018
4019,1,4019
4020,1,4020
4021,1,4021
4022,1,4022
4023,1,4023
4024,1,4024
4025,1,4025
4026,1,4026
4027,1,4027
4028,-1,4028
4029,1,4029
4030,1,4030
4031,1,4031
4032,1,4032
4033,1,4033
4034,1,4034
4035,1,4035
4036,1,4036
4037,-1,4037
4038,1,4038
4039,1,4039
4040,1,4040
4041,1,4041
4042,1,4042
4043,1,4043
4044,1,4044
4045,1,4045
4046,1,4046
4047,1,4047
4048,1,4048
4049,1,4049
4050,1,4050
4051,-1,4051
4052,1,4052
4053,1,4053
4054,1,4054
4055,1,4055
4056,1,4056
4057,1,4057
4058,1,4058
4059,1,4059
4060,1,4060
4061,1,4061
4062,1,4062
4063,1,4063
4064,1,4064
4065,1,4065
4066,-1,4066
4067,1,4067
4068,1,4068
4069,1,4069
4070,1,4070
4071,1,4071
4072,1,4072
4073,1,4073
4074,1,4074
4075,1,4075
4076,1,4076
4077,1,4077
4078,1,4078
4079,1,4079
4080,1,4080
4081,1,4081
4082,1,4082
4083,1,4083
4084,1,4084
4085,1,4085
4086,1,4086
4087,1,4087
4088,1,4088
4089,1,4089
4090,1,4090
4091,1,4091
4092,1,4092
4093,1,4093
4094,1,4094
4095,1,4095
4096,1,4096
4097,1,4097
4098,1,4098
4099,1,4099
4100,-1,4100
4101,1,4101
4102,1,4102
4103,1,4103
4104,1,4104
4105,1,4105
4106,1,4106
4107,1,4107
4108,1,4108
4109,-1,4109
4110,1,4110
4111,1,4111
4112,1,4112
4113,1,4113
4114,1,4114
4115,1,4115
4116,1,4116
4117,1,4117
4118,1,4118
4119,1,4119
4120,1,4120
4121,1,4121
4122,1,4122
4123,1,4123
4124,1,4124
4125,1,4125
4126,1,4126
4127,1,4127
4128,1,4128
4129,1,4129
4130,1,4130
4131,1,4131
4132,1,4132
4133,1,4133
4134,1,4134
4135,1,4135
4136,1,4136
4137,1,4137
4138,1,4138
4139,1,4139
4140,1,4140
4141,-1,4141
4142,1,4142
4143,1,4143
4144,1,4144
4145,1,4145
4146,1,4146
4147,1,4147
4148,1,4148
4149,1,4149
4150,1,4150
4151,-1,4151
4152,1,4152
4153,1,4153
4154,1,4154
4155,-1,4155
4156,1,4156
4157,1,4157
4158,1,4158
4159,1,4159
4160,1,4160
4161,1,4161
4162,1,4162
4163,1,4163
4164,1,4164
4165,1,4165
4166,1,4166
4167,1,4167
4168,1,4168
4169,1,4169
4170,1,4170
4171,1,4171
4172,1,4172
4173,1,4173
4174,1,4174
4175,1,4175
4176,1,4176
4177,1,4177
4178,1,4178
4179,1,4179
4180,1,4180
4181,1,4181
4182,1,4182
4183,1,4183
4184,1,4184
4185,1,4185
4186,1,4186
4187,1,4187
4188,1,4188
4189,1,4189
4190,1,4190
4191,1,4191
4192,1,4192
4193,1,4193
4194,1,4194
4195,1,4195
4196,1,4196
4197,1,4197
4198,1,4198
4199,1,4199
4200,1,4200
4201,1,4201
4202,1,4202
4203,1,4203
4204,1,4204
4205,1,4205
4206,1,4206
4207,1,4207
4208,1,4208
4209,1,4209
4210,1,4210
4211,1,4211
4212,1,4212
4213,1,4213
4214,1,4214
4215,1,4215
4216,1,4216
4217,1,4217
4218,1,4218
4219,1,4219
4220,1,4220
4221,1,4221
4222,1,4222
4223,1,4223
4224,1,4224
4225,1,4225
4226,1,4226
4227,1,4227
4228,1,4228
4229,1,4229
4230,1,4230
4231,1,4231
4232,1,4232
4233,1,4233
4234,1,4234
4235,1,4235
4236,1,4236
4237,1,4237
4238,1,4238
4239,1,4239
4240,1,4240
4241,1,4241
4242,1,4242
4243,1,4243
4244,1,4244
4245,1,4245
4246,1,4246
4247,1,4247
4248,1,4248
4249,1,4249
4250,1,4250
4251,1,4251
4252,1,4252
4253,1,4253
4254,1,4254
4255,1,4255
4256,1,4256
4257,1,4257
4258,1,4258
4259,1,4259
4260,1,4260
4261,1,4261
4262,1,4262
4263,1,4263
4264,1,4264
4265,1,4265
4266,1,4266
4267,1,4267
4268,1,4268
4269,1,4269
4270,1,4270
4271,1,4271
4272,1,4272
4273,1,4273
4274,1,4274
4275,1,4275
4276,1,4276
4277,1,4277
4278,1,4278
4279,1,4279
4280,1,4280
4281,1,4281
4282,1,4282
4283,1,4283
4284,1,4284
4285,1,4285
4286,1,4286
4287,1,4287
4288,1,4288
4289,1,4289
4290,1,4290
4291,-1,4291
4292,1,4292
4293,1,4293
4294,1,4294
4295,1,4295
4296,1,4296
4297,1,4297
4298,1,4298
4299,1,4299
4300,1,4300
4301,1,4301
4302,1,4302
4303,1,4303
4304,1,4304
4305,1,4305
4306,1,4306
4307,1,4307
4308,1,4308
4309,1,4309
4310,1,4310
4311,1,4311
4312,1,4312
4313,1,4313
4314,1,4314
4315,1,4315
4316,1,4316
4317,1,4317
4318,1,4318
4319,1,4319
4320,1,4320
4321,1,4321
4322,1,4322
4323,1,4323
4324,1,4324
4325,1,4325
4326,1,4326
4327,1,4327
4328,1,4328
4329,1,4329
4330,1,4330
4331,1,4331
4332,1,4332
4333,1,4333
4334,1,4334
4335,1,4335
4336,1,4336
4337,1,4337
4338,1,4338
4339,1,4339
4340,1,4340
4341,1,4341
4342,1,4342
4343,1,4343
4344,1,4344
4345,1,4345
4346,-1,4346
4347,1,4347
4348,1,4348
4349,1,4349
4350,1,4350
4351,-1,4351
4352,5,4352
4353,-1,4353
4354,5,4354
4355,-1,4355
4356,5,4356
4357,-1,4357
4358,-1,4358
4359,-1,4359
4360,-1,4360
4361,-1,4361
4362,5,4362
4363,5,4363
4364,5,4364
4365,-1,4365
4366,-1,4366
4367,5,4367
4368,5,4368
4369,-1,4369
4370,-1,4370
4371,-1,4371
4372,5,4372
4373,-1,4373
4374,5,4374
4375,5,4375
4376,-1,4376
4377,-1,4377
4378,-1,4378
4379,5,4379
4380,-1,4380
4381,-1,4381
4382,-1,4382
4383,-1,4383
4385,5,4385
4387,5,4387
4388,-1,4388
4389,5,4389
4390,5,4390
4391,-1,4391
4392,5,4392
4393,5,4393
4394,5,4394
4395,-1,4395
4396,5,4396
4397,5,4397
4398,5,4398
4399,-1,4399
4400,5,4400
4401,-1,4401
4402,5,4402
4458,8,4458
4459,8,4459
4460,8,4460
4461,8,4461
4462,8,4462
4463,8,4463
4464,-1,4464
4465,8,4465
4466,-1,4466
4467,8,4467
4468,8,4468
4469,8,4469
4470,8,4470
4471,8,4471
4472,8,4472
4473,8,4473
4474,8,4474
4475,8,4475
4476,8,4476
4477,8,4477
4478,8,4478
4479,8,4479
4480,-1,4480
4494,-1,4494
4520,1,4520
4530,1,4530
4531,1,4531
4532,1,4532
4533,1,4533
4534,1,4534
4535,1,4535
4536,1,4536
4537,1,4537
4538,1,4538
4539,1,4539
4540,1,4540
4541,1,4541
4542,1,4542
4543,7,4543
4544,1,4544
4545,1,4545
4546,1,4546
4547,1,4547
4548,1,4548
4549,5,4549
4550,7,4550
4551,1,4551
4552,1,4552
4553,1,4553
4554,1,4554
4555,1,4555
4556,1,4556
4557,1,4557
4558,1,4558
4559,1,4559
4560,1,4560
4561,1,4561
4562,1,4562
4563,1,4563
4564,1,4564
4565,1,4565
4566,1,4566
4567,1,4567
4568,1,4568
4569,1,4569
4570,1,4570
4571,1,4571
4572,1,4572
4573,1,4573
4574,1,4574
4575,1,4575
4576,1,4576
4577,1,4577
4578,1,4578
4579,7,4579
4580,1,4580
4581,1,4581
4582,1,4582
4583,1,4583
4584,1,4584
4585,-1,4585
4586,1,4586
4587,1,4587
4588,1,4588
4589,1,4589
4590,5,4590
4591,1,4591
4592,1,4592
4593,1,4593
4594,1,4594
4595,1,4595
4596,1,4596
4597,1,4597
4598,1,4598
4599,1,4599
4600,1,4600
4601,1,4601
4602,1,4602
4603,1,4603
4604,1,4604
4605,1,4605
4606,1,4606
4607,1,4607
4608,1,4608
4609,1,4609
4610,1,4610
4611,1,4611
4612,1,4612
4613,1,4613
4614,1,4614
4615,1,4615
4616,1,4616
4617,1,4617
4618,1,4618
4619,1,4619
4620,1,4620
4621,1,4621
4622,7,4622
4623,1,4623
4624,1,4624
4625,1,4625
4626,1,4626
4627,1,4627
4628,1,4628
4629,1,4629
4630,1,4630
4631,1,4631
4632,1,4632
4633,1,4633
4634,1,4634
4635,1,4635
4636,1,4636
4637,1,4637
4638,-1,4638
4639,1,4639
4640,-1,4640
4641,1,4641
4642,1,4642
4643,1,4643
4644,1,4644
4645,1,4645
4646,1,4646
4647,1,4647
4648,1,4648
4649,1,4649
4650,1,4650
4651,1,4651
4652,1,4652
4653,1,4653
4654,-1,4654
4655,-1,4655
4656,-1,4656
4657,-1,4657
4658,-1,4658
4659,-1,4659
4660,-1,4660
4661,-1,4661
4662,-1,4662
4663,-1,4663
4664,-1,4664
4665,-1,4665
4666,-1,4666
4667,-1,4667
4668,-1,4668
4669,-1,4669
4670,-1,4670
4671,-1,4671
4672,-1,4672
4673,-1,4673
4674,-1,4674
4675,-1,4675
4676,-1,4676
4677,-1,4677
4678,-1,4678
4679,-1,4679
4680,-1,4680
4681,-1,4681
4682,-1,4682
4683,-1,4683
4684,-1,4684
4685,-1,4685
4686,-1,4686
4687,-1,4687
4688,-1,4688
4689,-1,4689
4690,-1,4690
4691,-1,4691
4692,-1,4692
4693,-1,4693
4694,-1,4694
4695,-1,4695
4696,-1,4696
4697,-1,4697
4698,-1,4698
4699,-1,4699
4700,-1,4700
4701,-1,4701
4702,-1,4702
4703,-1,4703
4704,-1,4704
4705,-1,4705
4706,-1,4706
4707,-1,4707
4708,-1,4708
4709,-1,4709
4710,-1,4710
4711,-1,4711
4712,-1,4712
4713,-1,4713
4714,-1,4714
4715,-1,4715
4716,-1,4716
4717,-1,4717
4718,-1,4718
4719,-1,4719
4720,-1,4720
4721,-1,4721
4722,-1,4722
4723,-1,4723
4724,-1,4724
4725,-1,4725
4726,-1,4726
4727,-1,4727
4728,-1,4728
4729,-1,4729
4730,-1,4730
4731,-1,4731
4732,-1,4732
4733,-1,4733
4734,-1,4734
4735,-1,4735
4736,-1,4736
4737,-1,4737
4738,-1,4738
4739,-1,4739
4740,-1,4740
4741,-1,4741
4742,-1,4742
4743,-1,4743
4744,-1,4744
4745,-1,4745
4746,-1,4746
4747,-1,4747
4748,-1,4748
4749,-1,4749
4750,-1,4750
4751,-1,4751
4752,-1,4752
4753,-1,4753
4754,-1,4754
4755,-1,4755
4756,-1,4756
4757,-1,4757
4758,-1,4758
4759,-1,4759
4760,-1,4760
4761,-1,4761
4762,-1,4762
4763,-1,4763
4764,-1,4764
4765,-1,4765
4766,-1,4766
4767,-1,4767
4768,-1,4768
4769,-1,4769
4770,-1,4770
4771,-1,4771
4772,-1,4772
4773,-1,4773
4774,-1,4774
4775,-1,4775
4776,-1,4776
4777,-1,4777
4778,-1,4778
4779,-1,4779
4780,-1,4780
4781,-1,4781
4782,-1,4782
4783,-1,4783
4784,-1,4784
4785,-1,4785
4786,-1,4786
4787,-1,4787
4788,-1,4788
4789,-1,4789
4790,-1,4790
4791,-1,4791
4792,-1,4792
4793,-1,4793
4794,-1,4794
4795,-1,4795
4796,-1,4796
4797,-1,4797
4798,-1,4798
4799,-1,4799
4800,-1,4800
4801,-1,4801
4802,-1,4802
4803,-1,4803
4804,-1,4804
4805,-1,4805
4806,-1,4806
4807,-1,4807
4808,-1,4808
4809,-1,4809
4810,-1,4810
4811,-1,4811
4812,-1,4812
4813,-1,4813
4814,-1,4814
4815,-1,4815
4816,-1,4816
4817,-1,4817
4818,-1,4818
4819,-1,4819
4820,-1,4820
4821,-1,4821
4822,-1,4822
4823,-1,4823
4824,-1,4824
4825,-1,4825
4826,-1,4826
4827,-1,4827
4828,-1,4828
4829,-1,4829
4830,-1,4830
4831,-1,4831
4832,-1,4832
4833,-1,4833
4834,-1,4834
4835,-1,4835
4836,-1,4836
4837,-1,4837
4838,-1,4838
4839,-1,4839
4840,-1,4840
4841,-1,4841
4842,-1,4842
4843,-1,4843
4844,-1,4844
4845,-1,4845
4846,-1,4846
4847,-1,4847
4848,-1,4848
4849,-1,4849
4850,-1,4850
4851,-1,4851
4852,-1,4852
4853,-1,4853
4854,-1,4854
4855,-1,4855
4856,-1,4856
4857,-1,4857
4858,-1,4858
4859,-1,4859
4860,-1,4860
4861,-1,4861
4862,-1,4862
4863,-1,4863
4864,-1,4864
4865,-1,4865
4866,-1,4866
4867,-1,4867
4868,-1,4868
4869,-1,4869
4870,-1,4870
4871,-1,4871
4872,-1,4872
4873,-1,4873
4874,-1,4874
4875,-1,4875
4876,-1,4876
4877,-1,4877
4878,-1,4878
4879,-1,4879
4880,-1,4880
4881,-1,4881
4882,-1,4882
4883,-1,4883
4884,-1,4884
4885,-1,4885
4886,-1,4886
4887,-1,4887
4888,-1,4888
4889,-1,4889
4890,-1,4890
4891,-1,4891
4892,-1,4892
4893,-1,4893
4894,-1,4894
4895,-1,4895
4896,-1,4896
4897,-1,4897
4898,-1,4898
4899,-1,4899
4900,-1,4900
4901,-1,4901
4902,-1,4902
4903,-1,4903
4904,-1,4904
4905,-1,4905
4906,-1,4906
4907,-1,4907
4908,-1,4908
4909,-1,4909
4910,-1,4910
4911,-1,4911
4912,-1,4912
4913,-1,4913
4914,-1,4914
4915,-1,4915
4916,-1,4916
4917,-1,4917
4918,-1,4918
4919,-1,4919
4920,-1,4920
4921,-1,4921
4922,-1,4922
4923,-1,4923
4924,-1,4924
4925,-1,4925
4926,-1,4926
4927,-1,4927
4928,-1,4928
4929,-1,4929
4930,-1,4930
4931,-1,4931
4932,-1,4932
4933,-1,4933
4934,-1,4934
4935,-1,4935
4936,-1,4936
4937,-1,4937
4938,-1,4938
4939,-1,4939
4940,-1,4940
4941,-1,4941
4942,-1,4942
4943,-1,4943
4944,-1,4944
4945,-1,4945
4946,-1,4946
4947,-1,4947
4948,-1,4948
4949,-1,4949
4950,-1,4950
4951,-1,4951
4952,-1,4952
4953,-1,4953
4954,-1,4954
4955,-1,4955
4956,-1,4956
4957,-1,4957
4958,-1,4958
4959,-1,4959
4960,-1,4960
4961,-1,4961
4962,-1,4962
4963,-1,4963
4964,-1,4964
4965,-1,4965
4966,-1,4966
4967,-1,4967
4968,-1,4968
4969,-1,4969
4970,-1,4970
4971,-1,4971
4972,-1,4972
4973,-1,4973
4974,-1,4974
4975,-1,4975
4976,-1,4976
4977,-1,4977
4978,-1,4978
4979,-1,4979
4980,-1,4980
4981,-1,4981
4982,-1,4982
4983,-1,4983
4984,-1,4984
4985,-1,4985
4986,-1,4986
4987,-1,4987
4988,-1,4988
4989,-1,4989
4990,-1,4990
4991,-1,4991
4992,-1,4992
4993,-1,4993
4994,-1,4994
4995,-1,4995
4996,-1,4996
4997,-1,4997
4998,-1,4998
4999,-1,4999
5000,-1,5000
5001,-1,5001
5002,-1,5002
5003,6,5003
5004,6,5004
5005,6,5005
5006,6,5006
5007,6,5007
5008,6,5008
5009,6,5009
5010,6,5010
5011,6,5011
5012,-1,5012
5013,5,5013
5014,6,5014
5015,6,5015
5016,6,5016
5017,6,5017
5018,-1,5018
5019,6,5019
5020,6,5020
5021,-1,5021
5022,6,5022
5023,6,5023
5024,-1,5024
5025,6,5025
5026,6,5026
5027,6,5027
5028,-1,5028
5029,6,5029
5030,-1,5030
5031,6,5031
5032,6,5032
5033,-1,5033
5034,6,5034
5035,6,5035
5036,6,5036
5037,-1,5037
5038,6,5038
5039,6,5039
5040,6,5040
5041,6,5041
5042,6,5042
5043,6,5043
5044,6,5044
5045,6,5045
5046,6,5046
5047,6,5047
5048,6,5048
5049,6,5049
5050,6,5050
5051,6,5051
5052,6,5052
5053,6,5053
5054,6,5054
5055,6,5055
5056,6,5056
5057,6,5057
5058,6,5058
5059,6,5059
5060,6,5060
5061,-1,5061
5062,6,5062
5063,6,5063
5064,6,5064
5065,6,5065
5066,6,5066
5067,6,5067
5068,6,5068
5069,6,5069
5070,6,5070
5071,-1,5071
5072,6,5072
5073,6,5073
5074,-1,5074
5075,6,5075
5076,6,5076
5077,-1,5077
5078,6,5078
5079,6,5079
5080,6,5080
5081,6,5081
5082,6,5082
5083,-1,5083
5084,6,5084
5085,-1,5085
5086,6,5086
5087,6,5087
5088,6,5088
5089,6,5089
5090,6,5090
5091,-1,5091
5092,6,5092
5093,-1,5093
5094,-1,5094
5095,6,5095
5096,6,5096
5097,6,5097
5098,6,5098
5099,6,5099
5100,6,5100
5101,5,5101
5102,6,5102
5103,6,5103
5104,-1,5104
5105,6,5105
5106,6,5106
5107,-1,5107
5108,6,5108
5109,6,5109
5110,6,5110
5111,6,5111
5112,6,5112
5113,6,5113
5114,6,5114
5115,6,5115
5116,6,5116
5117,6,5117
5118,6,5118
5119,6,5119
5120,6,5120
5121,6,5121
5122,6,5122
5123,6,5123
5124,6,5124
5125,6,5125
5126,6,5126
5127,6,5127
5128,6,5128
5129,6,5129
5130,6,5130
5131,6,5131
5132,6,5132
5133,6,5133
5134,6,5134
5135,6,5135
5136,6,5136
5137,6,5137
5138,6,5138
5139,-1,5139
5140,-1,5140
5141,6,5141
5142,6,5142
5143,6,5143
5144,6,5144
5145,6,5145
5146,6,5146
5147,6,5147
5148,6,5148
5149,6,5149
5150,6,5150
5151,6,5151
5152,6,5152
5153,6,5153
5154,6,5154
5155,6,5155
5156,-1,5156
5157,6,5157
5158,6,5158
5159,-1,5159
5160,-1,5160
5161,-1,5161
5162,6,5162
5163,6,5163
5164,6,5164
5165,6,5165
5166,6,5166
5167,6,5167
5168,6,5168
5169,-1,5169
5170,6,5170
5171,6,5171
5172,6,5172
5173,6,5173
5174,6,5174
5175,6,5175
5176,6,5176
5177,-1,5177
5178,6,5178
5179,6,5179
5180,6,5180
5181,6,5181
5182,-1,5182
5183,6,5183
5184,6,5184
5185,6,5185
5186,6,5186
5187,6,5187
5188,-1,5188
5189,-1,5189
5190,6,5190
5191,6,5191
5192,6,5192
5193,6,5193
5194,6,5194
5195,6,5195
5196,-1,5196
5197,6,5197
5198,6,5198
5199,6,5199
5200,6,5200
5201,6,5201
5202,6,5202
5203,6,5203
5204,6,5204
5205,6,5205
5206,6,5206
5207,6,5207
5208,-1,5208
5209,6,5209
5210,6,5210
5211,6,5211
5212,6,5212
5213,6,5213
5214,6,5214
5215,6,5215
5216,6,5216
5217,6,5217
5218,6,5218
5219,6,5219
5220,6,5220
5221,6,5221
5222,6,5222
5223,6,5223
5224,6,5224
5225,6,5225
5226,6,5226
5227,6,5227
5228,6,5228
5229,6,5229
5230,6,5230
5231,6,5231
5232,6,5232
5233,6,5233
5234,6,5234
5235,6,5235
5236,6,5236
5237,-1,5237
5238,6,5238
5239,6,5239
5240,-1,5240
5241,5,5241
5242,6,5242
5243,6,5243
5244,-1,5244
5245,6,5245
5246,6,5246
5247,6,5247
5248,6,5248
5249,6,5249
5250,6,5250
5251,-1,5251
5252,6,5252
5253,6,5253
5254,6,5254
5255,6,5255
5256,6,5256
5257,6,5257
5258,6,5258
5259,6,5259
5260,6,5260
5261,6,5261
5262,6,5262
5263,6,5263
5264,-1,5264
5265,6,5265
5266,6,5266
5267,6,5267
5268,6,5268
5269,6,5269
5270,6,5270
5271,6,5271
5272,6,5272
5273,-1,5273
5274,6,5274
5275,6,5275
5276,-1,5276
5277,6,5277
5278,6,5278
5279,6,5279
5280,6,5280
5281,6,5281
5282,6,5282
5283,6,5283
5284,6,5284
5285,6,5285
5286,6,5286
5287,6,5287
5288,6,5288
5289,6,5289
5290,6,5290
5291,6,5291
5292,-1,5292
5293,6,5293
5294,6,5294
5295,6,5295
5296,6,5296
5297,6,5297
5298,6,5298
5299,6,5299
5300,6,5300
5301,6,5301
5302,-1,5302
5303,6,5303
5304,-1,5304
5305,6,5305
5306,6,5306
5307,6,5307
5308,-1,5308
5309,6,5309
5310,6,5310
5311,6,5311
5312,6,5312
5313,6,5313
5314,6,5314
5315,-1,5315
5316,6,5316
5317,-1,5317
5318,6,5318
5319,6,5319
5320,-1,5320
5321,6,5321
5322,6,5322
5323,6,5323
5324,-1,5324
5325,6,5325
5326,6,5326
5327,6,5327
5328,6,5328
5329,6,5329
5330,6,5330
5331,6,5331
5332,6,5332
5333,6,5333
5334,6,5334
5335,6,5335
5336,6,5336
5337,6,5337
5338,6,5338
5339,6,5339
5340,6,5340
5341,6,5341
5342,6,5342
5343,6,5343
5344,6,5344
5345,6,5345
5346,6,5346
5347,6,5347
5348,-1,5348
5349,-1,5349
5350,6,5350
5351,6,5351
5352,6,5352
5353,6,5353
5354,6,5354
5355,-1,5355
5356,6,5356
5357,6,5357
5358,6,5358
5359,-1,5359
5360,6,5360
5361,-1,5361
5362,4,5362
5363,4,5363
5364,4,5364
5365,4,5365
5366,4,5366
5367,4,5367
5368,4,5368
5369,4,5369
5370,4,5370
5371,4,5371
5372,4,5372
5373,4,5373
5374,4,5374
5375,4,5375
5376,4,5376
5377,4,5377
5378,4,5378
5379,4,5379
5380,4,5380
5381,4,5381
5382,4,5382
5383,4,5383
5384,-1,5384
5385,4,5385
5386,2,5386
5387,4,5387
5388,4,5388
5389,2,5389
5390,4,5390
5391,4,5391
5392,4,5392
5393,4,5393
5394,4,5394
5395,4,5395
5396,4,5396
5397,4,5397
5398,4,5398
5399,4,5399
5400,4,5400
5401,4,5401
5402,4,5402
5403,4,5403
5404,4,5404
5405,4,5405
5406,4,5406
5407,4,5407
5408,4,5408
5409,4,5409
5410,4,5410
5411,4,5411
5412,4,5412
5413,4,5413
5414,4,5414
