,desc_labels
D29-2_76,3
D29-2_84,1
D29-2_90,4
D29-2_91,4
D29-2_93,4
D29-2_94,1
D29-3_3,1
D29-3_18,4
D29-3_22,1
D29-3_25,1
D29-3_29,4
D29-3_30,1
D29-3_31,4
D29-3_33,4
D29-3_34,4
D29-3_38,4
D29-3_40,4
D29-3_42,1
D29-3_47,4
D29-3_49,4
D29-3_53,4
D29-3_54,1
D29-3_56,4
D29-3_60,4
D29-3_66,4
D29-3_72,1
D29-3_74,4
D29-3_76,1
D29-3_77,1
D29-3_79,4
D29-3_81,1
D29-3_84,4
D29-3_92,4
D29-3_93,1
D29-4_2,1
D29-4_5,1
D29-4_8,9
D29-4_9,4
D29-4_12,1
D29-4_13,4
D29-4_15,4
D29-4_16,1
D29-4_18,4
D29-4_22,4
D29-4_25,1
D29-4_26,4
D29-4_28,4
D29-4_29,1
D29-4_30,1
D29-4_33,4
D29-4_34,4
D29-4_35,1
D29-4_38,4
D29-4_46,4
D29-4_49,4
D29-4_50,1
D29-4_51,4
D29-4_53,4
D29-4_55,4
D29-4_56,1
D29-4_57,4
D29-4_58,4
D29-4_60,4
D29-4_61,4
D29-4_62,1
D29-4_65,4
D29-4_66,1
D29-4_68,4
D29-4_70,4
D29-4_72,1
D29-4_74,4
D29-4_75,4
D29-4_77,4
D29-4_80,4
D29-4_82,9
D29-4_85,4
D29-4_93,4
D29-5_3,4
D29-5_5,1
D29-5_7,4
D29-5_8,4
D29-5_11,4
D29-5_17,1
D29-5_18,1
D29-5_19,4
D29-5_24,1
D29-5_31,1
D29-5_33,4
D29-5_35,1
D29-5_39,1
D29-5_43,4
D29-5_44,1
D29-5_46,1
D29-5_49,1
D29-5_54,4
D29-5_56,4
D29-5_57,4
D29-5_59,4
D29-5_65,1
D29-5_67,3
D29-5_68,4
D29-5_71,4
D29-5_75,1
D29-5_82,1
D29-5_87,4
D29-5_92,4
D29-6_1,4
D29-6_8,4
D29-6_17,1
D29-6_19,4
D29-6_21,4
D29-6_24,4
D29-6_26,4
D29-6_27,4
D29-6_29,4
D29-6_34,4
D29-6_38,4
D29-6_40,1
D29-6_41,4
D29-6_42,3
D29-6_48,4
D29-6_51,1
D29-6_52,1
D29-6_53,1
D29-6_54,1
D29-6_57,4
D29-6_58,1
D29-6_60,4
D29-6_64,4
D29-6_65,1
D29-6_69,4
D29-6_78,1
D29-6_82,4
D29-6_83,4
D29-6_84,4
D29-6_86,4
D29-6_89,4
D29-6_90,1
D29-6_91,1
D29-6_94,4
D29-7_1,4
D29-7_6,4
D29-7_25,4
D29-7_32,1
D29-7_33,4
D29-7_38,4
D29-7_43,4
D29-7_44,4
D29-7_46,4
D29-7_47,4
D29-7_50,4
D29-7_51,4
D29-7_55,4
D29-7_56,4
D29-7_57,4
D29-7_59,4
D29-7_64,4
D29-7_65,3
D29-7_70,4
D29-7_72,4
D29-7_73,4
D29-7_76,4
D29-7_80,1
D29-7_82,4
D29-7_84,4
D29-7_85,8
D29-7_90,4
D29-7_92,4
D29-8_2,4
D29-8_7,4
D29-8_14,4
D29-8_15,6
D29-8_18,4
D29-8_20,1
D29-8_24,4
D29-8_25,3
D29-8_27,4
D29-8_29,4
D29-8_30,4
D29-8_32,4
D29-8_33,4
D29-8_39,4
D29-8_45,4
D29-8_51,4
D29-8_55,4
D29-8_56,4
D29-8_59,1
D29-8_60,1
D29-8_64,4
D29-8_65,4
D29-8_66,4
D29-8_76,4
D29-8_77,4
D29-8_82,4
D29-8_84,1
D29-8_86,3
D30-1_4,2
D30-1_7,4
D30-1_9,4
D30-1_10,4
D30-1_15,1
D30-1_16,4
D30-1_17,4
D30-1_21,4
D30-1_23,3
D30-1_24,4
D30-1_27,4
D30-1_28,1
D30-1_35,1
D30-1_37,4
D30-1_38,1
D30-1_40,4
D30-1_47,3
D30-1_49,1
D30-1_52,2
D30-1_54,1
D30-1_56,4
D30-1_58,4
D30-1_59,4
D30-1_60,4
D30-1_71,4
D30-1_73,4
D30-1_75,15
D30-1_81,4
D30-1_82,4
D30-1_84,4
D30-1_86,4
D30-1_87,4
D30-1_90,1
D30-2_2,4
D30-2_5,3
D30-2_10,1
D30-2_12,4
D30-2_13,1
D30-2_14,1
D30-2_15,1
D30-2_16,4
D30-2_18,4
D30-2_19,4
D30-2_21,4
D30-2_23,4
D30-2_24,1
D30-2_25,4
D30-2_28,4
D30-2_31,7
D30-2_34,4
D30-2_37,1
D30-2_47,3
D30-2_60,10
D30-2_62,2
D30-2_65,4
D30-2_67,3
D30-2_68,4
D30-2_70,4
D30-2_72,1
D30-2_73,1
D30-2_78,1
D30-2_80,1
D30-2_81,4
D30-2_85,4
D30-2_86,4
D30-2_88,1
D30-2_91,4
D30-2_94,1
D30-3_1,4
D30-3_4,4
D30-3_5,4
D30-3_7,9
D30-3_11,4
D30-3_16,4
D30-3_19,4
D30-3_20,4
D30-3_25,4
D30-3_26,4
D30-3_27,1
D30-3_28,4
D30-3_29,4
D30-3_30,4
D30-3_31,4
D30-3_33,4
D30-3_34,4
D30-3_35,4
D30-3_37,4
D30-3_40,1
D30-3_41,4
D30-3_42,4
D30-3_44,4
D30-3_46,4
D30-3_47,4
D30-3_48,1
D30-3_50,4
D30-3_57,2
D30-3_60,4
D30-3_64,4
D30-3_65,4
D30-3_68,4
D30-3_70,4
D30-3_73,2
D30-3_74,4
D30-3_79,4
D30-3_80,1
D30-3_86,4
D30-3_88,4
D30-3_92,4
D30-3_93,4
D30-4_3,4
D30-4_6,4
D30-4_11,4
D30-4_12,4
D30-4_19,3
D30-4_21,1
D30-4_24,1
D30-4_25,1
D30-4_29,4
D30-4_32,2
D30-4_36,4
D30-4_37,4
D30-4_39,4
D30-4_40,8
D30-4_41,4
D30-4_43,4
D30-4_47,1
D30-4_49,1
D30-4_50,4
D30-4_52,4
D30-4_54,3
D30-4_60,4
D30-4_63,2
D30-4_66,6
D30-4_68,1
D30-4_69,4
D30-4_73,4
D30-4_74,4
D30-4_75,1
D30-4_77,1
D30-4_85,1
D30-4_86,4
D30-4_87,1
D30-4_88,4
D30-4_94,4
D30-5_8,4
D30-5_10,4
D30-5_13,3
D30-5_14,1
D30-5_20,4
D30-5_23,4
D30-5_24,4
D30-5_26,1
D30-5_27,4
D30-5_28,4
D30-5_33,4
D30-5_37,4
D30-5_39,4
D30-5_43,4
D30-5_48,4
D30-5_51,4
D30-5_53,4
D30-5_54,4
D30-5_55,4
D30-5_62,15
D30-5_63,4
D30-5_65,4
D30-5_66,4
D30-5_67,4
D30-5_70,4
D30-5_71,4
D30-5_73,4
D30-5_75,1
D30-5_83,4
D30-5_84,4
D30-5_88,4
D30-5_92,4
D30-5_93,4
D30-5_94,4
D30-6_1,4
D30-6_2,4
D30-6_4,1
D30-6_7,4
D30-6_16,4
D30-6_19,4
D30-6_22,1
D30-6_24,4
D30-6_26,4
D30-6_28,9
D30-6_30,1
D30-6_31,4
D30-6_32,1
D30-6_33,4
D30-6_36,4
D30-6_39,4
D30-6_41,4
D30-6_42,4
D30-6_45,4
D30-6_46,4
D30-6_50,4
D30-6_51,4
D30-6_55,4
D30-6_62,4
D30-6_63,1
D30-6_66,4
D30-6_67,4
D30-6_70,4
D30-6_71,4
D30-6_72,1
D30-6_74,4
D30-6_75,1
D30-6_81,4
D30-6_82,1
D30-6_85,4
D30-6_87,4
D30-6_88,4
D30-6_89,4
D30-6_91,4
D30-7_2,1
D30-7_5,1
D30-7_6,4
D30-7_8,3
D30-7_9,15
D30-7_10,4
D30-7_12,4
D30-7_14,4
D30-7_16,1
D30-7_18,1
D30-7_25,1
D30-7_26,1
D30-7_36,1
D30-7_40,4
D30-7_41,4
D30-7_42,4
D30-7_43,4
D30-7_45,4
D30-7_47,1
D30-7_49,4
D30-7_52,4
D30-7_57,1
D30-7_60,1
D30-7_61,1
D30-7_64,4
D30-7_65,4
D30-7_66,4
D30-7_67,1
D30-7_68,4
D30-7_71,4
D30-7_73,1
D30-7_75,4
D30-7_77,4
D30-7_78,1
D30-7_87,4
D30-7_92,4
D30-7_93,4
D30-8_1,1
D30-8_2,4
D30-8_5,4
D30-8_7,4
D30-8_10,4
D30-8_11,4
D30-8_13,4
D30-8_19,4
D30-8_20,4
D30-8_23,1
D30-8_26,4
D30-8_28,1
D30-8_31,4
D30-8_39,3
D30-8_43,1
D30-8_44,4
D30-8_47,4
D30-8_48,4
D30-8_52,4
D30-8_53,4
D30-8_54,4
D30-8_64,1
D30-8_67,4
D30-8_70,1
D30-8_71,4
D30-8_75,4
D30-8_76,4
D30-8_77,4
D30-8_78,4
D30-8_79,4
D30-8_83,4
D30-8_89,1
D30-8_90,4
D30-8_92,4
D31-1_2,1
D31-1_4,4
D31-1_8,4
D31-1_17,4
D31-1_24,4
D31-1_32,1
D31-1_35,1
D31-1_36,9
D31-1_40,4
D31-1_42,1
D31-1_43,1
D31-1_46,1
D31-1_49,3
D31-1_52,3
D31-1_59,4
D31-1_60,1
D31-1_61,4
D31-1_64,1
D31-1_66,15
D31-1_67,4
D31-1_69,1
D31-1_75,4
D31-1_78,4
D31-1_85,4
D31-1_87,4
D31-1_89,4
D31-1_91,1
D31-1_92,4
D31-2_2,4
D31-2_7,4
D31-2_9,4
D31-2_11,4
D31-2_13,4
D31-2_14,1
D31-2_22,4
D31-2_31,4
D31-2_32,4
D31-2_33,4
D31-2_39,4
D31-2_44,4
D31-2_45,4
D31-2_50,1
D31-2_56,1
D31-2_57,1
D31-2_63,1
D31-2_64,1
D31-2_67,4
D31-2_74,4
D31-2_81,4
D31-2_82,4
D31-2_89,4
D31-2_93,4
D31-3_2,4
D31-3_3,1
D31-3_5,4
D31-3_13,4
D31-3_18,4
D31-3_19,3
D31-3_24,4
D31-3_27,1
D31-3_28,4
D31-3_29,4
D31-3_32,4
D31-3_35,1
D31-3_38,1
D31-3_39,4
D31-3_45,1
D31-3_46,4
D31-3_52,4
D31-3_55,4
D31-3_57,4
D31-3_70,1
D31-3_76,4
D31-3_79,4
D31-3_84,1
D31-3_85,4
D31-3_90,1
D31-3_91,8
D31-3_94,1
D31-4_1,4
D31-4_5,4
D31-4_6,1
D31-4_7,4
D31-4_11,3
D31-4_18,4
D31-4_20,1
D31-4_22,4
D31-4_23,4
D31-4_24,1
D31-4_27,3
D31-4_29,4
D31-4_30,4
D31-4_31,4
D31-4_32,4
D31-4_42,1
D31-4_47,1
D31-4_50,1
D31-4_52,4
D31-4_53,3
D31-4_54,1
D31-4_59,4
D31-4_61,4
D31-4_80,4
D31-4_81,1
D31-4_84,1
D31-4_87,4
D31-4_89,4
D31-5_2,1
D31-5_8,4
D31-5_10,4
D31-5_11,1
D31-5_12,4
D31-5_17,1
D31-5_20,1
D31-5_21,3
D31-5_24,1
D31-5_25,4
D31-5_33,1
D31-5_35,1
D31-5_36,4
D31-5_44,3
D31-5_49,4
D31-5_50,4
D31-5_53,4
D31-5_54,4
D31-5_56,4
D31-5_58,1
D31-5_59,4
D31-5_62,4
D31-5_63,4
D31-5_66,1
D31-5_67,4
D31-5_68,4
D31-5_76,1
D31-5_86,4
D31-5_87,1
D31-5_88,1
D31-5_90,4
D31-5_93,4
D31-6_2,4
D31-6_10,4
D31-6_18,4
D31-6_30,1
D31-6_35,1
D31-6_36,4
D31-6_45,1
D31-6_48,1
D31-6_54,4
D31-6_55,4
D31-6_56,4
D31-6_59,4
D31-6_63,1
D31-6_64,1
D31-6_74,4
D31-6_77,4
D31-6_83,1
D31-6_88,4
D31-6_89,4
D31-6_90,1
D31-6_91,4
D31-6_94,1
D31-7_2,4
D31-7_6,1
D31-7_8,1
D31-7_12,1
D31-7_14,1
D31-7_17,4
D31-7_19,4
D31-7_25,4
D31-7_28,4
D31-7_30,1
D31-7_33,1
D31-7_35,4
D31-7_36,1
D31-7_37,1
D31-7_41,1
D31-7_44,4
D31-7_49,4
D31-7_50,4
D31-7_51,4
D31-7_54,4
D31-7_61,4
D31-7_62,3
D31-7_64,4
D31-7_65,3
D31-7_71,4
D31-7_75,4
D31-7_80,4
D31-7_90,4
D31-7_93,4
D31-8_2,4
D31-8_5,4
D31-8_6,1
D31-8_9,1
D31-8_12,4
D31-8_14,4
D31-8_24,1
D31-8_33,4
D31-8_38,1
D31-8_44,1
D31-8_46,4
D31-8_52,4
D31-8_57,3
D31-8_61,4
D31-8_62,4
D31-8_65,4
D31-8_82,4
D31-8_86,4
D31-8_93,1
10th_C16_S105,3
10th_C28_S91,3
10th_C30_S107,3
10th_C31_S48,1
10th_C34_S92,3
10th_C41_S101,1
10th_C43_S50,1
10th_C45_S66,3
10th_C50_S73,1
10th_C52_S110,1
10th_C53_S118,3
10th_C57_S81,1
10th_C5_S95,1
10th_C74_S76,4
10th_C90_S116,1
10th_C95_S123,1
10th_C96_S117,3
11th-C12_S47,3
11th-C36_S67,1
11th-C37_S6,1
11th-C57_S40,1
11th-C5_S54,3
11th-C61_S25,3
11th-C62_S33,3
11th-C67_S26,1
11th-C93_S30,3
12th-C11_S147,3
12th-C1_S195,4
12th-C20_S191,7
12th-C23_S149,1
12th-C28_S142,1
12th-C29_S150,1
12th-C37_S187,3
12th-C39_S201,1
12th-C50_S210,1
12th-C57_S218,3
12th-C58_S162,1
12th-C63_S219,1
12th-C71_S171,1
12th-C75_S206,1
12th-C80_S215,3
12th-C81_S207,3
12th-C95_S174,1
13th_C13_S149,1
13th_C18_S179,3
13th_C1_S147,1
13th_C20_S142,1
13th_C29_S188,1
13th_C31_S137,3
13th_C3_S132,3
13th_C4_S191,1
13th_C53_S205,3
13th_C54_S212,3
13th_C55_S156,3
13th_C60_S213,3
13th_C6_S177,1
13th_C76_S216,3
13th_C77_S209,1
13th_C79_S174,1
13th_C86_S168,3
13th_C88_S218,3
13th_C92_S169,3
13th_C93_S162,1
1st-C15_S3,1
1st-C18_S51,3
1st-C19_S20,3
1st-C20_S12,3
1st-C21_S4,3
1st-C50_S33,4
1st-C51_S41,3
1st-C53_S74,3
1st-C56_S34,3
1st-C57_S42,1
1st-C59_S77,3
1st-C62_S35,1
1st-C68_S36,3
1st-C71_S83,3
1st-C73_S45,3
1st-C74_S37,3
1st-C75_S29,8
1st-C78_S85,1
1st-C80_S38,1
1st-C8_S10,1
2nd-C11_S20,1
2nd-C16_S33,3
2nd-C1_S3,3
2nd-C26_S50,1
2nd-C28_S55,1
2nd-C29_S56,3
2nd-C31_S61,1
2nd-C36_S69,3
2nd-C39_S75,3
2nd-C3_S1,3
2nd-C47_S92,3
2nd-C4_S9,3
2nd-C57_S18,1
2nd-C58_S22,3
2nd-C67_S40,1
2nd-C69_S42,3
2nd-C6_S7,3
2nd-C74_S53,3
2nd-C75_S52,1
2nd-C77_S59,1
2nd-C80_S65,1
2nd-C83_S71,3
2nd-C8_S14,3
2nd-C94_S96,3
3rd-C12_S68,4
3rd-C18_S80,3
3rd-C21_S11,3
3rd-C23_S94,3
3rd-C26_S28,1
3rd-C27_S49,1
3rd-C32_S31,3
3rd-C3_S2,1
3rd-C46_S93,3
3rd-C49_S60,1
3rd-C52_S86,1
3rd-C57_S5,3
3rd-C61_S64,3
3rd-C63_S54,1
3rd-C67_S69,3
3rd-C69_S78,1
3rd-C76_S22,3
3rd-C79_S67,3
3rd-C7_S40,1
3rd-C85_S79,1
3rd-C85_S83,1
3rd-C91_S91,1
3rd-C95_S81,1
3rd-C9_S5,3
4th-C12_S19,3
4th-C18_S31,3
4th-C22_S45,1
4th-C23_S44,1
4th-C29_S56,3
4th-C33_S63,3
4th-C35_S68,1
4th-C36_S69,8
4th-C37_S73,1
4th-C40_S79,3
4th-C43_S85,4
4th-C4_S9,3
4th-C50_S5,1
4th-C51_S6,1
4th-C56_S17,1
4th-C57_S18,0
4th-C59_S23,1
4th-C62_S29,1
4th-C63_S30,3
4th-C64_S34,4
4th-C66_S36,1
4th-C68_S41,1
4th-C69_S42,3
4th-C73_S54,3
4th-C75_S52,1
4th-C79_S66,3
4th-C80_S65,3
4th-C82_S72,1
4th-C83_S71,3
4th-C86_S77,1
4th-C88_S84,1
4th-C92_S89,1
4th-C94_S96,15
4th-C96_S94,3
4th-C9_S13,3
5th-C21_S102,3
5th-C34_S108,3
5th-C59_S94,3
5th-C66_S101,3
5th-C68_S106,3
5th-C69_S107,3
5th-C6_S84,1
5th-C70_S103,3
5th-C74_S110,3
5th-C77_S107,3
5th-C7_S93,8
5th-C87_S119,3
5th-C92_S124,3
6th-C21_S33,3
6th-C34_S61,1
6th-C45_S81,1
6th-C53_S10,3
6th-C5_S8,3
6th-C65_S31,1
6th-C83_S65,3
6th-C87_S70,3
6th-C9_S12,1
7th-C11_S18,4
7th-C14_S24,1
7th-C32_S54,1
7th-C34_S59,3
7th-C36_S61,1
7th-C49_S4,1
7th-C58_S20,4
7th-C69_S39,3
7th-C79_S58,1
7th-C85_S69,3
8th-C11_S99,3
8th-C20_S116,3
8th-C21_S115,1
8th-C23_S121,1
8th-C26_S126,1
8th-C28_S131,3
8th-C34_S141,1
8th-C37_S146,1
8th-C55_S96,3
8th-C57_S98,1
8th-C58_S101,1
8th-C59_S102,3
8th-C64_S112,1
8th-C74_S129,3
8th-C79_S140,3
8th-C7_S95,3
8th-C85_S150,1
8th-C90_S152,3
8th-C94_S162,1
8th-C95_S161,1
9th-C15_S22,1
9th-C17_S29,3
9th-C19_S36,1
9th-C20_S35,1
9th-C29_S51,3
9th-C30_S52,3
9th-C40_S69,1
9th-C49_S4,4
9th-C52_S10,3
9th-C62_S26,3
9th-C64_S31,3
9th-C67_S37,3
9th-C74_S48,1
9th-C75_S47,1
9th-C77_S53,1
9th-C80_S56,1
9th-C83_S61,1
9th-C85_S68,1
9th-C87_S66,3
9th-C92_S77,1
9th-C9_S13,3
AZ_B9,1
AZ_A6,1
AZ_C1,1
AZ_A11,1
AZ_C2,4
AZ_B11,8
AZ_B12,1
AZ_B2,1
AZ_B3,4
AZ_B5,3
AZ_E12,1
AZ_D3,3
AZ_E4,3
AZ_G4,3
AZ_G3,3
AZ_D9,1
AZ_E2,1
AZ_C8,4
AZ_E5,3
AZ_F4,3
AZ_C5,1
AZ_D7,1
AZ_D4,1
AZ_E8,1
AZ_F8,1
AZ_G1,1
AZ_E9,1
AZ_H9,1
HP1502401_J14,3
HP1502401_C14,1
HP1502401_M14,4
HP1502401_L13,4
HP1502401_H14,1
HP1502401_L21,1
HP1502401_K22,1
HP1502401_I22,4
HP1502401_F4,1
HP1502401_M15,1
HP1502401_A12,4
HP1502401_D5,1
HP1502401_M5,1
HP1502401_K17,3
HP1502401_H15,1
HP1502401_H8,3
HP1502401_N17,1
HP1502401_O2,1
HP1502401_J21,1
HP1502401_J8,4
HP1502401_N15,1
HP1502401_H7,4
HP1502401_O1,1
HP1502401_L3,1
HP1502401_J1,1
HP1502401_H3,1
HP1502401_I15,1
HP1502401_I4,3
HP1502401_J23,1
HP1502401_M18,4
HP1502401_K15,4
HP1502401_G10,15
HP1502401_L2,3
HP1502401_L23,3
HP1502401_F19,1
HP1502401_L17,1
HP1502401_O22,1
HP1502401_L16,1
HP1502401_L12,1
HP1502401_H2,1
HP1502401_K9,1
HP1502401_E16,1
HP1502401_M4,1
HP1502401_O21,4
HP1502401_M10,3
HP1502401_J11,3
HP1502401_H4,1
HP1502401_L11,1
HP1502401_K3,1
HP1502401_I16,4
HP1502401_N12,3
HP1502401_M24,1
HP1502401_N4,1
HP1502401_E21,1
HP1502401_H10,3
HP1502401_J6,1
HP1502401_M7,15
HP1502401_O24,15
HP1502401_C16,1
HP1502401_B20,1
HP1502401_D8,3
HP1502401_F12,1
HP1502401_L7,3
HP1502401_A4,1
HP1502401_K5,1
HP1502401_C4,4
HP1502401_K1,1
HP1502401_J20,1
HP1502401_O23,4
HP1502401_B5,1
HP1502401_E6,1
HP1502401_J18,1
HP1502401_M1,4
HP1502401_J4,1
HP1502401_A15,1
HP1502401_D20,1
HP1502401_G7,1
HP1502401_H5,4
HP1502401_D16,1
HP1502401_M19,4
HP1502401_K6,1
HP1502401_K2,4
HP1502401_O8,1
HP1502401_K16,4
HP1502401_E17,8
HP1502401_M23,1
HP1502401_I18,1
HP1502401_I1,1
HP1502401_L22,4
HP1502401_G8,3
HP1502401_M9,4
HP1502401_D24,1
HP1502401_O4,3
HP1502401_L15,4
HP1502401_L9,4
HP1502401_M3,4
HP1502401_H20,1
HP1502401_O20,1
HP1502401_H24,1
HP1502401_L4,4
HP1502401_O17,3
HP1502401_M11,1
HP1502401_F23,4
HP1502401_M21,4
HP1502401_K21,1
HP1502401_H16,1
HP1502401_L20,4
HP1502401_N20,15
HP1502401_E11,4
HP1502401_K11,1
HP1502401_B10,15
HP1502401_F20,4
HP1502401_B16,1
HP1502401_L1,3
HP1502401_A17,1
HP1502401_H1,1
HP1502401_I23,3
HP1502401_O3,1
HP1502401_F10,1
HP1502401_N3,4
HP1502401_N19,1
HP1502401_K20,1
HP1504101T2D_M6,1
HP1504101T2D_F15,3
HP1504101T2D_F10,1
HP1504101T2D_M18,1
HP1504101T2D_L23,4
HP1504101T2D_N17,1
HP1504101T2D_G1,4
HP1504101T2D_M19,3
HP1504101T2D_J15,4
HP1504101T2D_N7,1
HP1504101T2D_O16,1
HP1504101T2D_M4,3
HP1504101T2D_I20,4
HP1504101T2D_K24,1
HP1504101T2D_I1,3
HP1504101T2D_J13,4
HP1504101T2D_D2,1
HP1504101T2D_O13,1
HP1504101T2D_L2,1
HP1504101T2D_I24,3
HP1504101T2D_J18,1
HP1504101T2D_M15,1
HP1504101T2D_N15,1
HP1504101T2D_F7,1
HP1504101T2D_I5,1
HP1504101T2D_C17,4
HP1504101T2D_F22,1
HP1504101T2D_J2,7
HP1504101T2D_E1,1
HP1504101T2D_A19,1
HP1504101T2D_G2,1
HP1504101T2D_J11,3
HP1504101T2D_K22,1
HP1504101T2D_G17,1
HP1504101T2D_N19,4
HP1504101T2D_I17,4
HP1504101T2D_D7,1
HP1504101T2D_L21,1
HP1504101T2D_N12,4
HP1504101T2D_B16,1
HP1504101T2D_E23,4
HP1504101T2D_H9,4
HP1504101T2D_A5,1
HP1504101T2D_K23,4
HP1504101T2D_I18,1
HP1504101T2D_P2,1
HP1504101T2D_I14,3
HP1504101T2D_E10,3
HP1504101T2D_G24,4
HP1504101T2D_F5,1
HP1504101T2D_M21,1
HP1504101T2D_D19,3
HP1504101T2D_K4,3
HP1504101T2D_N9,3
HP1504101T2D_M7,1
HP1504101T2D_O6,1
HP1504101T2D_E6,1
HP1504101T2D_B11,1
HP1504101T2D_C4,3
HP1504101T2D_C15,1
HP1504101T2D_C22,1
HP1504101T2D_D13,3
HP1504101T2D_F12,4
HP1504101T2D_C14,1
HP1504101T2D_J6,4
HP1504101T2D_H20,1
HP1504101T2D_G12,1
HP1504101T2D_N13,1
HP1504101T2D_L8,1
HP1504101T2D_L7,1
HP1504101T2D_M24,1
HP1504101T2D_G22,1
HP1504101T2D_P17,4
HP1504101T2D_G14,4
HP1504101T2D_G10,4
HP1504101T2D_K12,4
HP1504101T2D_G19,3
HP1504101T2D_M2,3
HP1504101T2D_M9,1
HP1504101T2D_O14,1
HP1504101T2D_P22,1
HP1504101T2D_M10,4
HP1504101T2D_E3,3
HP1504101T2D_O22,3
HP1504101T2D_M5,4
HP1504101T2D_B21,1
HP1504101T2D_J7,1
HP1504101T2D_A6,4
HP1504101T2D_I8,4
HP1504101T2D_P21,3
HP1504101T2D_A12,1
HP1504101T2D_O9,4
HP1504101T2D_N1,1
HP1504101T2D_I23,3
HP1504101T2D_L5,1
HP1504101T2D_O20,1
HP1504101T2D_B7,1
HP1504101T2D_N24,1
HP1504101T2D_H2,4
HP1504101T2D_N22,4
HP1504101T2D_E22,3
HP1504101T2D_C20,1
HP1504101T2D_H17,3
HP1504101T2D_L4,3
HP1504101T2D_P7,1
HP1504101T2D_O10,1
HP1504101T2D_K20,1
HP1504101T2D_I22,4
HP1504101T2D_H4,1
HP1504101T2D_K17,4
HP1504101T2D_L10,4
HP1504101T2D_H21,1
HP1504101T2D_O3,3
HP1504101T2D_N2,3
HP1504101T2D_J20,1
HP1504101T2D_L3,3
HP1504101T2D_P11,1
HP1504101T2D_F3,1
HP1504101T2D_J1,1
HP1504101T2D_N8,1
HP1504101T2D_G23,3
HP1504101T2D_N6,3
HP1504101T2D_H22,4
HP1504101T2D_B13,1
HP1504101T2D_F19,4
HP1504101T2D_F24,3
HP1504101T2D_A8,3
HP1504101T2D_H15,1
HP1504101T2D_M23,4
HP1504101T2D_J24,1
HP1504101T2D_D5,1
HP1504101T2D_L18,1
HP1504101T2D_K18,1
HP1504101T2D_P18,1
HP1504101T2D_L19,1
HP1504101T2D_N5,1
HP1504101T2D_A23,3
HP1504101T2D_D6,1
HP1504901_D15,3
HP1504901_B15,3
HP1504901_B3,1
HP1504901_N2,1
HP1504901_H12,4
HP1504901_D12,4
HP1504901_F12,3
HP1504901_H10,1
HP1504901_O7,1
HP1504901_K12,1
HP1504901_J8,1
HP1504901_C11,3
HP1504901_B16,3
HP1504901_F6,1
HP1504901_P10,1
HP1504901_D16,3
HP1504901_M3,1
HP1504901_D23,1
HP1504901_B13,2
HP1504901_H4,1
HP1504901_B1,1
HP1504901_G9,3
HP1504901_E24,1
HP1504901_A14,1
HP1504901_O9,3
HP1504901_G3,3
HP1504901_F5,4
HP1504901_K1,3
HP1504901_C16,3
HP1504901_H11,3
HP1504901_I24,4
HP1504901_E18,1
HP1504901_H6,1
HP1504901_J17,1
HP1504901_N1,1
HP1504901_D22,1
HP1504901_N22,1
HP1504901_J20,3
HP1504901_J23,1
HP1504901_F19,1
HP1504901_G2,4
HP1504901_N16,4
HP1504901_F24,3
HP1504901_O17,1
HP1504901_A19,1
HP1504901_D5,1
HP1504901_D1,3
HP1504901_N12,1
HP1504901_H8,3
HP1504901_M24,1
HP1504901_O10,1
HP1504901_B18,1
HP1504901_F9,1
HP1504901_F20,1
HP1504901_O6,1
HP1504901_J19,1
HP1504901_L13,1
HP1504901_G13,1
HP1504901_J22,1
HP1504901_L14,1
HP1504901_A2,3
HP1504901_N17,4
HP1504901_I3,1
HP1504901_A9,3
HP1504901_I21,1
HP1504901_G6,1
HP1504901_O16,1
HP1504901_E14,1
HP1504901_D17,3
HP1504901_K6,1
HP1504901_D2,4
HP1504901_J6,4
HP1504901_I2,1
HP1504901_D14,4
HP1504901_M18,1
HP1504901_F4,1
HP1504901_H1,1
HP1504901_K5,1
HP1504901_F10,1
HP1504901_G15,3
HP1504901_N19,1
HP1504901_I8,4
HP1504901_B21,1
HP1504901_N7,1
HP1504901_D21,1
HP1504901_G19,3
HP1504901_B2,3
HP1504901_F3,1
HP1506401_G3,3
HP1506401_G1,1
HP1506401_K12,1
HP1506401_F13,3
HP1506401_L7,10
HP1506401_J18,3
HP1506401_O24,10
HP1506401_A5,4
HP1506401_E15,1
HP1506401_N4,3
HP1506401_H14,3
HP1506401_O23,1
HP1506401_J4,3
HP1506401_P19,1
HP1506401_N19,0
HP1506401_A21,1
HP1506401_O3,1
HP1506401_H13,1
HP1506401_C5,1
HP1506401_P15,10
HP1506401_P3,3
HP1506401_I8,1
HP1506401_G5,1
HP1506401_I18,10
HP1506401_E8,10
HP1506401_L23,3
HP1506401_E9,3
HP1506401_F17,1
HP1506401_M12,1
HP1506401_E11,1
HP1506401_E21,3
HP1506401_G13,1
HP1506401_G24,3
HP1506401_H22,1
HP1506401_F20,3
HP1507101_K2,1
HP1507101_O2,4
HP1507101_E2,4
HP1507101_E3,4
HP1507101_G3,4
HP1507101_C2,1
HP1507101_O1,4
HP1507101_I2,1
HP1507101_M2,1
HP1507101_G16,4
HP1507101_N9,4
HP1507101_F7,1
HP1507101_B3,4
HP1507101_M12,1
HP1507101_D14,1
HP1507101_D20,1
HP1507101_O22,1
HP1507101_L15,1
